Date,Adj Close,% change,1monthchange
2015-06-16,16.87466621,1.0943,
2015-06-17,17.36066628,2.8801,
2015-06-18,17.45933342,0.5683,
2015-06-19,17.50066757,0.2367,
2015-06-22,17.31933212,-1.0362,
2015-06-23,17.84466743,3.0332,
2015-06-24,17.6779995,-0.934,
2015-06-25,17.9193325,1.3652,
2015-06-26,17.80599976,-0.6325,
2015-06-29,17.46800041,-1.8982,
2015-06-30,17.88400078,2.3815,7.5406
2015-07-01,17.94333267,0.3318,
2015-07-02,18.66799927,4.0386,
2015-07-06,18.64800072,-0.1071,
2015-07-07,17.85866737,-4.2328,
2015-07-08,16.99733353,-4.8231,
2015-07-09,17.19466782,1.161,
2015-07-10,17.27666664,0.4769,
2015-07-13,17.47733307,1.1615,
2015-07-14,17.70999908,1.3312,
2015-07-15,17.54266739,-0.9448,
2015-07-16,17.77866745,1.3453,
2015-07-17,18.31066704,2.9923,
2015-07-20,18.81733322,2.7671,
2015-07-21,17.78466606,-5.4879,
2015-07-22,17.8579998,0.4123,
2015-07-23,17.81333351,-0.2501,
2015-07-24,17.69400024,-0.6699,
2015-07-27,16.86733246,-4.672,
2015-07-28,17.6546669,4.6678,
2015-07-29,17.58799934,-0.3776,
2015-07-30,17.7859993,1.1258,
2015-07-31,17.74333382,-0.2399,-1.1146
2015-08-03,17.3326664,-2.3145,
2015-08-04,17.75200081,2.4193,
2015-08-05,18.00866699,1.4458,
2015-08-06,16.40866661,-8.8846,
2015-08-07,16.1673336,-1.4708,
2015-08-10,16.07600021,-0.5649,
2015-08-11,15.82466698,-1.5634,
2015-08-12,15.87800026,0.337,
2015-08-13,16.1673336,1.8222,
2015-08-14,16.20999908,0.2639,
2015-08-17,16.99933243,4.8694,
2015-08-18,17.3813324,2.2471,
2015-08-19,17.01666641,-2.098,
2015-08-20,16.14533234,-5.1205,
2015-08-21,15.3846674,-4.7114,
2015-08-24,14.59133339,-5.1567,
2015-08-25,14.66866684,0.53,
2015-08-26,14.98933315,2.1861,
2015-08-27,16.19933319,8.0724,
2015-08-28,16.56533241,2.2593,
2015-08-31,16.60400009,0.2334,-4.204
2015-09-01,15.90866661,-4.1877,
2015-09-02,16.5126667,3.7967,
2015-09-03,16.37133217,-0.8559,
2015-09-04,16.12866783,-1.4823,
2015-09-08,16.54466629,2.5792,
2015-09-09,16.59399986,0.2982,
2015-09-10,16.56533241,-0.1728,
2015-09-11,16.68266678,0.7083,
2015-09-14,16.8793335,1.1789,
2015-09-15,16.9046669,0.1501,
2015-09-16,17.48333359,3.4231,
2015-09-17,17.47133255,-0.0686,
2015-09-18,17.37466621,-0.5533,
2015-09-21,17.61333275,1.3736,
2015-09-22,17.39599991,-1.2339,
2015-09-23,17.40399933,0.046,
2015-09-24,17.54133224,0.7891,
2015-09-25,17.12733269,-2.3601,
2015-09-28,16.56200027,-3.3008,
2015-09-29,16.44333267,-0.7165,
2015-09-30,16.55999947,0.7095,4.0942
2015-10-01,15.99199963,-3.43,
2015-10-02,16.50466728,3.2058,
2015-10-05,16.40999985,-0.5736,
2015-10-06,16.09733391,-1.9053,
2015-10-07,15.46399975,-3.9344,
2015-10-08,15.11466694,-2.259,
2015-10-09,14.71266747,-2.6597,
2015-10-12,14.37199974,-2.3155,
2015-10-13,14.61666679,1.7024,
2015-10-14,14.4586668,-1.081,
2015-10-15,14.75399971,2.0426,
2015-10-16,15.13399982,2.5756,
2015-10-19,15.20666695,0.4802,
2015-10-20,14.20199966,-6.6068,
2015-10-21,14.00599957,-1.3801,
2015-10-22,14.11466694,0.7759,
2015-10-23,13.93933296,-1.2422,
2015-10-26,14.350667,2.9509,
2015-10-27,14.0233326,-2.281,
2015-10-28,14.19733334,1.2408,
2015-10-29,14.10866737,-0.6245,
2015-10-30,13.79533291,-2.2209,-13.736
2015-11-02,14.25266743,3.3151,
2015-11-03,13.89000034,-2.5446,
2015-11-04,15.44200039,11.1735,
2015-11-05,15.45133305,0.0604,
2015-11-06,15.49066734,0.2546,
2015-11-09,15.02200031,-3.0255,
2015-11-10,14.4333334,-3.9187,
2015-11-11,14.60533333,1.1917,
2015-11-12,14.1960001,-2.8026,
2015-11-13,13.81266689,-2.7003,
2015-11-16,14.28733253,3.4365,
2015-11-17,14.26666737,-0.1446,
2015-11-18,14.73799992,3.3037,
2015-11-19,14.78666687,0.3302,
2015-11-20,14.66733265,-0.807,
2015-11-23,14.51666737,-1.0272,
2015-11-24,14.55000019,0.2296,
2015-11-25,15.30933285,5.2188,
2015-11-27,15.44066715,0.8579,
2015-11-30,15.350667,-0.5829,7.7038
2015-12-01,15.81266689,3.0096,
2015-12-02,15.4659996,-2.1923,
2015-12-03,15.51399994,0.3104,
2015-12-04,15.35866737,-1.0012,
2015-12-07,15.40866661,0.3255,
2015-12-08,15.11466694,-1.908,
2015-12-09,14.96800041,-0.9704,
2015-12-10,15.13799953,1.1358,
2015-12-11,14.46800041,-4.4259,
2015-12-14,14.57199955,0.7188,
2015-12-15,14.73933315,1.1483,
2015-12-16,15.63399982,6.0699,
2015-12-17,15.55933285,-0.4776,
2015-12-18,15.36400032,-1.2554,
2015-12-21,15.50399971,0.9112,
2015-12-22,15.32999992,-1.1223,
2015-12-23,15.31333256,-0.1087,
2015-12-24,15.37133312,0.3788,
2015-12-28,15.26333332,-0.7026,
2015-12-29,15.81266689,3.599,
2015-12-30,15.87266731,0.3794,
2015-12-31,16.00066757,0.8064,1.1889
2016-01-04,14.89400005,-6.9164,
2016-01-05,14.89533329,0.009,
2016-01-06,14.60266685,-1.9648,
2016-01-07,14.37666702,-1.5477,
2016-01-08,14.0666666,-2.1563,
2016-01-11,13.85666656,-1.4929,
2016-01-12,13.99800014,1.02,
2016-01-13,13.35400009,-4.6007,
2016-01-14,13.74533272,2.9305,
2016-01-15,13.66600037,-0.5772,
2016-01-19,13.64799976,-0.1317,
2016-01-20,13.24666691,-2.9406,
2016-01-21,13.33133316,0.6392,
2016-01-22,13.50333309,1.2902,
2016-01-25,13.09200001,-3.0462,
2016-01-26,12.90400028,-1.436,
2016-01-27,12.53800011,-2.8363,
2016-01-28,12.64666653,0.8667,
2016-01-29,12.74666691,0.7907,-14.4174
2016-02-01,13.12933254,3.0021,
2016-02-02,12.18533325,-7.19,
2016-02-03,11.56533337,-5.0881,
2016-02-04,11.6886673,1.0664,
2016-02-05,10.84000015,-7.2606,
2016-02-08,9.866000175,-8.9852,
2016-02-09,9.883333206,0.1757,
2016-02-10,9.578000069,-3.0894,
2016-02-11,10.03133297,4.7331,
2016-02-12,10.06933308,0.3788,
2016-02-16,10.34466743,2.7344,
2016-02-17,11.24533272,8.7066,
2016-02-18,11.11800003,-1.1323,
2016-02-19,11.10533333,-0.1139,
2016-02-22,11.84933281,6.6995,
2016-02-23,11.81400013,-0.2982,
2016-02-24,11.9333334,1.0101,
2016-02-25,12.49533272,4.7095,
2016-02-26,12.68933296,1.5526,
2016-02-29,12.79533291,0.8353,-2.5439
2016-03-01,12.42333317,-2.9073,
2016-03-02,12.55599976,1.0679,
2016-03-03,13.04933262,3.9291,
2016-03-04,13.40266705,2.7077,
2016-03-07,13.68599987,2.114,
2016-03-08,13.50666714,-1.3103,
2016-03-09,13.91466713,3.0207,
2016-03-10,13.67866707,-1.6961,
2016-03-11,13.83333302,1.1307,
2016-03-14,14.34333324,3.6867,
2016-03-15,14.55599976,1.4827,
2016-03-16,14.79533291,1.6442,
2016-03-17,15.09200001,2.0051,
2016-03-18,15.51599979,2.8094,
2016-03-21,15.88799953,2.3975,
2016-03-22,15.61600018,-1.712,
2016-03-23,14.83866692,-4.9778,
2016-03-24,15.1833334,2.3228,
2016-03-28,15.350667,1.1021,
2016-03-29,15.34200001,-0.0565,
2016-03-30,15.1260004,-1.4079,
2016-03-31,15.31799984,1.2693,23.3002
2016-04-01,15.83933258,3.4034,
2016-04-04,16.4659996,3.9564,
2016-04-05,17.03133392,3.4333,
2016-04-06,17.69466782,3.8948,
2016-04-07,17.14666748,-3.097,
2016-04-08,16.67133331,-2.7722,
2016-04-11,16.66133308,-0.06,
2016-04-12,16.52133369,-0.8403,
2016-04-13,16.96866608,2.7076,
2016-04-14,16.79066658,-1.049,
2016-04-15,16.96733284,1.0522,
2016-04-18,16.92533302,-0.2475,
2016-04-19,16.49133301,-2.5642,
2016-04-20,16.66466713,1.0511,
2016-04-21,16.55266762,-0.6721,
2016-04-22,16.91666794,2.199,
2016-04-25,16.78800011,-0.7606,
2016-04-26,16.91600037,0.7625,
2016-04-27,16.76466751,-0.8946,
2016-04-28,16.51399994,-1.4952,
2016-04-29,16.05066681,-2.8057,1.3342
2016-05-02,16.12000084,0.432,
2016-05-03,15.48799992,-3.9206,
2016-05-04,14.83733273,-4.2011,
2016-05-05,14.10200024,-4.956,
2016-05-06,14.32866669,1.6073,
2016-05-09,13.92800045,-2.7963,
2016-05-10,13.91266727,-0.1101,
2016-05-11,13.93066692,0.1294,
2016-05-12,13.81866741,-0.804,
2016-05-13,13.84066677,0.1592,
2016-05-16,13.88599968,0.3275,
2016-05-17,13.64400005,-1.7428,
2016-05-18,14.07800007,3.1809,
2016-05-19,14.34733295,1.9131,
2016-05-20,14.68533325,2.3558,
2016-05-23,14.41466713,-1.8431,
2016-05-24,14.52733326,0.7816,
2016-05-25,14.63866711,0.7664,
2016-05-26,15.00800037,2.523,
2016-05-27,14.86933327,-0.924,
2016-05-31,14.88199997,0.0852,-7.6799
2016-06-01,14.63733292,-1.644,
2016-06-02,14.59733295,-0.2733,
2016-06-03,14.59933281,0.0137,
2016-06-06,14.71199989,0.7717,
2016-06-07,15.48933315,5.2837,
2016-06-08,15.70133305,1.3687,
2016-06-09,15.29066658,-2.6155,
2016-06-10,14.58600044,-4.6085,
2016-06-13,14.52466679,-0.4205,
2016-06-14,14.33066654,-1.3357,
2016-06-15,14.51333332,1.2747,
2016-06-16,14.52866745,0.1057,
2016-06-17,14.36466694,-1.1288,
2016-06-20,14.64666653,1.9631,
2016-06-21,14.64066696,-0.041,
2016-06-22,13.11066723,-10.4503,
2016-06-23,13.09333324,-0.1322,
2016-06-24,12.87666702,-1.6548,
2016-06-27,13.23666668,2.7958,
2016-06-28,13.45266724,1.6318,
2016-06-29,14.0126667,4.1627,
2016-06-30,14.15200043,0.9943,-3.3157
2016-07-01,14.4333334,1.9879,
2016-07-05,14.26533318,-1.164,
2016-07-06,14.29599953,0.215,
2016-07-07,14.39599991,0.6995,
2016-07-08,14.45199966,0.389,
2016-07-11,14.98533344,3.6904,
2016-07-12,14.9766674,-0.0578,
2016-07-13,14.83533287,-0.9437,
2016-07-14,14.76866722,-0.4494,
2016-07-15,14.69333267,-0.5101,
2016-07-18,15.08333302,2.6543,
2016-07-19,15.01733303,-0.4376,
2016-07-20,15.22399998,1.3762,
2016-07-21,14.69999981,-3.4419,
2016-07-22,14.81799984,0.8027,
2016-07-25,15.33399963,3.4822,
2016-07-26,15.30066681,-0.2174,
2016-07-27,15.23266697,-0.4444,
2016-07-28,15.3739996,0.9278,
2016-07-29,15.65266705,1.8126,8.448
2016-08-01,15.33399963,-2.0359,
2016-08-02,15.14666653,-1.2217,
2016-08-03,15.05266666,-0.6206,
